seed,N,T,ρ_true,ρ_est,ρ_start,ρ_lower,ρ_upper,σₐ²_true,σₐ²_est,σₐ²_start,σₐ²_lower,σₐ²_upper,σᵤ²_true,σᵤ²_est,σᵤ²_start,σᵤ²_lower,σᵤ²_upper,LL,runtime,notes
42,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8987645200675138,3.6288344,0.0001,Inf,2.4192896,2.6693519882995496,3.6288344,0.0001,Inf,-266.4737265132741,2023-02-10 02:32:44,Estimated parameters after simple MLE with no GLS (no trend)
67,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.133681871884651,3.6288344,0.0001,Inf,2.4192896,2.5510635788307177,3.6288344,0.0001,Inf,-267.505029214489,2023-02-10 02:33:33,Estimated parameters after simple MLE with no GLS (no trend)
16,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.5895976051873424,3.6288344,0.0001,Inf,2.4192896,2.674522477965371,3.6288344,0.0001,Inf,-271.84100259274413,2023-02-10 02:35:08,Estimated parameters after simple MLE with no GLS (no trend)
29,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9135469998478463,3.6288344,0.0001,Inf,2.4192896,2.388156834681899,3.6288344,0.0001,Inf,-247.79300242628466,2023-02-10 02:35:41,Estimated parameters after simple MLE with no GLS (no trend)
3,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8965600416728974,3.6288344,0.0001,Inf,2.4192896,2.6487704062904776,3.6288344,0.0001,Inf,-265.03221453402523,2023-02-10 02:36:34,Estimated parameters after simple MLE with no GLS (no trend)
79,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.506473298921919,3.6288344,0.0001,Inf,2.4192896,2.952631676045634,3.6288344,0.0001,Inf,-284.58073938227074,2023-02-10 02:36:45,Estimated parameters after simple MLE with no GLS (no trend)
55,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.95261843315726,3.6288344,0.0001,Inf,2.4192896,2.839527883374245,3.6288344,0.0001,Inf,-278.6408501409026,2023-02-10 02:37:00,Estimated parameters after simple MLE with no GLS (no trend)
91,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9841938014460563,3.6288344,0.0001,Inf,2.4192896,2.6073047366928996,3.6288344,0.0001,Inf,-266.25069722048875,2023-02-10 02:37:15,Estimated parameters after simple MLE with no GLS (no trend)
43,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.965984425525481,3.6288344,0.0001,Inf,2.4192896,2.7492722721784437,3.6288344,0.0001,Inf,-274.05834865923305,2023-02-10 02:53:33,Estimated parameters after simple MLE with no GLS (no trend)
68,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.498028249129332,3.6288344,0.0001,Inf,2.4192896,2.6282322400969598,3.6288344,0.0001,Inf,-266.7312531150639,2023-02-10 02:54:08,Estimated parameters after simple MLE with no GLS (no trend)
30,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9839559993859226,3.6288344,0.0001,Inf,2.4192896,2.9562043659592674,3.6288344,0.0001,Inf,-285.49266595843756,2023-02-10 02:56:17,Estimated parameters after simple MLE with no GLS (no trend)
17,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8636283028368037,3.6288344,0.0001,Inf,2.4192896,2.5228867751224175,3.6288344,0.0001,Inf,-254.48365367187478,2023-02-10 02:57:11,Estimated parameters after simple MLE with no GLS (no trend)
80,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4693986221443422,3.6288344,0.0001,Inf,2.4192896,2.7870992897669375,3.6288344,0.0001,Inf,-274.8724169302768,2023-02-10 02:57:49,Estimated parameters after simple MLE with no GLS (no trend)
4,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.055198601648697,3.6288344,0.0001,Inf,2.4192896,2.308185711598854,3.6288344,0.0001,Inf,-248.70547433388506,2023-02-10 02:58:37,Estimated parameters after simple MLE with no GLS (no trend)
56,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.5925454855088885,3.6288344,0.0001,Inf,2.4192896,2.7954764859298002,3.6288344,0.0001,Inf,-278.86878267477084,2023-02-10 02:58:54,Estimated parameters after simple MLE with no GLS (no trend)
92,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.1769497903396964,3.6288344,0.0001,Inf,2.4192896,2.386223908092987,3.6288344,0.0001,Inf,-258.1475623803313,2023-02-10 02:58:55,Estimated parameters after simple MLE with no GLS (no trend)
44,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,3.296255805940968,3.6288344,0.0001,Inf,2.4192896,2.6730445080456606,3.6288344,0.0001,Inf,-280.9560004018762,2023-02-10 03:14:47,Estimated parameters after simple MLE with no GLS (no trend)
69,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.1284824673478235,3.6288344,0.0001,Inf,2.4192896,2.4093422621905645,3.6288344,0.0001,Inf,-258.37387651383335,2023-02-10 03:14:47,Estimated parameters after simple MLE with no GLS (no trend)
31,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9615564694250975,3.6288344,0.0001,Inf,2.4192896,2.3609371087239035,3.6288344,0.0001,Inf,-248.44433088174208,2023-02-10 03:14:49,Estimated parameters after simple MLE with no GLS (no trend)
18,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.067243077443743,3.6288344,0.0001,Inf,2.4192896,2.5264641383887154,3.6288344,0.0001,Inf,-264.09874636187703,2023-02-10 03:14:50,Estimated parameters after simple MLE with no GLS (no trend)
81,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.6424279562645387,3.6288344,0.0001,Inf,2.4192896,2.8417226217796987,3.6288344,0.0001,Inf,-282.68707914446804,2023-02-10 03:14:51,Estimated parameters after simple MLE with no GLS (no trend)
93,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.931366668428381,3.6288344,0.0001,Inf,2.4192896,2.5895181156594393,3.6288344,0.0001,Inf,-262.8707880689566,2023-02-10 03:14:54,Estimated parameters after simple MLE with no GLS (no trend)
57,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4422124081813816,3.6288344,0.0001,Inf,2.4192896,2.5491528618336936,3.6288344,0.0001,Inf,-260.7129878398327,2023-02-10 03:14:54,Estimated parameters after simple MLE with no GLS (no trend)
5,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.1369407776568066,3.6288344,0.0001,Inf,2.4192896,2.470258733692351,3.6288344,0.0001,Inf,-262.6008276609028,2023-02-10 03:14:54,Estimated parameters after simple MLE with no GLS (no trend)
45,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.464952389505658,3.6288344,0.0001,Inf,2.4192896,2.7047027654010742,3.6288344,0.0001,Inf,-270.2319700048037,2023-02-10 03:15:08,Estimated parameters after simple MLE with no GLS (no trend)
70,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.5613052882474507,3.6288344,0.0001,Inf,2.4192896,2.2317125742948445,3.6288344,0.0001,Inf,-253.83579343852387,2023-02-10 03:15:08,Estimated parameters after simple MLE with no GLS (no trend)
32,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9526252227387884,3.6288344,0.0001,Inf,2.4192896,2.476330279228945,3.6288344,0.0001,Inf,-256.2724742603121,2023-02-10 03:15:10,Estimated parameters after simple MLE with no GLS (no trend)
19,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8289475246435565,3.6288344,0.0001,Inf,2.4192896,2.7498265659471235,3.6288344,0.0001,Inf,-267.9130226017135,2023-02-10 03:15:10,Estimated parameters after simple MLE with no GLS (no trend)
82,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.498089118736901,3.6288344,0.0001,Inf,2.4192896,2.5735294121312933,3.6288344,0.0001,Inf,-263.46011163633005,2023-02-10 03:15:12,Estimated parameters after simple MLE with no GLS (no trend)
94,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4992522785735476,3.6288344,0.0001,Inf,2.4192896,2.5471103164017457,3.6288344,0.0001,Inf,-261.86323714776773,2023-02-10 03:15:15,Estimated parameters after simple MLE with no GLS (no trend)
6,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8973805678797377,3.6288344,0.0001,Inf,2.4192896,2.646014168526218,3.6288344,0.0001,Inf,-264.89422214843563,2023-02-10 03:15:16,Estimated parameters after simple MLE with no GLS (no trend)
58,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0161466472566594,3.6288344,0.0001,Inf,2.4192896,2.6172254343344137,3.6288344,0.0001,Inf,-268.0062964960355,2023-02-10 03:15:16,Estimated parameters after simple MLE with no GLS (no trend)
71,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.975922700907816,3.6288344,0.0001,Inf,2.4192896,2.8736574399055312,3.6288344,0.0001,Inf,-281.14048455331704,2023-02-10 03:15:31,Estimated parameters after simple MLE with no GLS (no trend)
20,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.810874568933777,3.6288344,0.0001,Inf,2.4192896,2.92693636114939,3.6288344,0.0001,Inf,-278.0915288614797,2023-02-10 03:15:32,Estimated parameters after simple MLE with no GLS (no trend)
33,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.835270562066911,3.6288344,0.0001,Inf,2.4192896,2.7032474115681016,3.6288344,0.0001,Inf,-265.1887265079782,2023-02-10 03:15:32,Estimated parameters after simple MLE with no GLS (no trend)
46,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.117695076449271,3.6288344,0.0001,Inf,2.4192896,2.2916113852791207,3.6288344,0.0001,Inf,-249.65682691233002,2023-02-10 03:15:32,Estimated parameters after simple MLE with no GLS (no trend)
95,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8763953107306848,3.6288344,0.0001,Inf,2.4192896,2.8942886967477115,3.6288344,0.0001,Inf,-279.0131819452608,2023-02-10 03:15:36,Estimated parameters after simple MLE with no GLS (no trend)
7,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8838080274119178,3.6288344,0.0001,Inf,2.4192896,2.8034230523753085,3.6288344,0.0001,Inf,-274.0760132661119,2023-02-10 03:15:38,Estimated parameters after simple MLE with no GLS (no trend)
59,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0426327272219584,3.6288344,0.0001,Inf,2.4192896,2.469845005882118,3.6288344,0.0001,Inf,-259.61940938032427,2023-02-10 03:15:40,Estimated parameters after simple MLE with no GLS (no trend)
83,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.004639605769269,3.6288344,0.0001,Inf,2.4192896,2.1989058444639387,3.6288344,0.0001,Inf,-251.1226320630515,2023-02-10 03:15:42,Estimated parameters after simple MLE with no GLS (no trend)
72,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.875875546395778,3.6288344,0.0001,Inf,2.4192896,2.416748392541985,3.6288344,0.0001,Inf,-247.56153977803064,2023-02-10 03:15:53,Estimated parameters after simple MLE with no GLS (no trend)
21,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4744201660125107,3.6288344,0.0001,Inf,2.4192896,2.6312343580872914,3.6288344,0.0001,Inf,-266.2982476251669,2023-02-10 03:15:54,Estimated parameters after simple MLE with no GLS (no trend)
34,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.1862778274188064,3.6288344,0.0001,Inf,2.4192896,2.254721656514274,3.6288344,0.0001,Inf,-248.82882827436717,2023-02-10 03:15:54,Estimated parameters after simple MLE with no GLS (no trend)
47,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9002007599290698,3.6288344,0.0001,Inf,2.4192896,2.5040014294797492,3.6288344,0.0001,Inf,-255.39826202197435,2023-02-10 03:15:54,Estimated parameters after simple MLE with no GLS (no trend)
96,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4552111834591823,3.6288344,0.0001,Inf,2.4192896,2.8648487483647576,3.6288344,0.0001,Inf,-278.58349655884297,2023-02-10 03:15:57,Estimated parameters after simple MLE with no GLS (no trend)
8,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4922976816002667,3.6288344,0.0001,Inf,2.4192896,2.652471134698219,3.6288344,0.0001,Inf,-267.9954405360613,2023-02-10 03:15:59,Estimated parameters after simple MLE with no GLS (no trend)
60,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0636839524783683,3.6288344,0.0001,Inf,2.4192896,2.697802818651637,3.6288344,0.0001,Inf,-274.1161313060312,2023-02-10 03:16:00,Estimated parameters after simple MLE with no GLS (no trend)
84,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.586323487577073,3.6288344,0.0001,Inf,2.4192896,2.663122398942827,3.6288344,0.0001,Inf,-271.0708148689098,2023-02-10 03:16:03,Estimated parameters after simple MLE with no GLS (no trend)
73,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0446251665600856,3.6288344,0.0001,Inf,2.4192896,2.4854252702874127,3.6288344,0.0001,Inf,-260.7149412073654,2023-02-10 03:16:13,Estimated parameters after simple MLE with no GLS (no trend)
48,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.760812672473251,3.6288344,0.0001,Inf,2.4192896,2.6271585160435316,3.6288344,0.0001,Inf,-272.02200556096074,2023-02-10 03:16:15,Estimated parameters after simple MLE with no GLS (no trend)
35,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8539833175939942,3.6288344,0.0001,Inf,2.4192896,2.723065393156125,3.6288344,0.0001,Inf,-267.60716511062924,2023-02-10 03:16:16,Estimated parameters after simple MLE with no GLS (no trend)
22,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.995179330205048,3.6288344,0.0001,Inf,2.4192896,2.5243057106759217,3.6288344,0.0001,Inf,-261.3924274482181,2023-02-10 03:16:16,Estimated parameters after simple MLE with no GLS (no trend)
9,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4545813619766155,3.6288344,0.0001,Inf,2.4192896,2.591282212277255,3.6288344,0.0001,Inf,-263.4797706352801,2023-02-10 03:16:19,Estimated parameters after simple MLE with no GLS (no trend)
97,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.054753473596734,3.6288344,0.0001,Inf,2.4192896,2.529003385794431,3.6288344,0.0001,Inf,-263.8552338835935,2023-02-10 03:16:19,Estimated parameters after simple MLE with no GLS (no trend)
61,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.008819808765166,3.6288344,0.0001,Inf,2.4192896,2.6913986848745632,3.6288344,0.0001,Inf,-272.14652820752514,2023-02-10 03:16:23,Estimated parameters after simple MLE with no GLS (no trend)
85,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.090870608942034,3.6288344,0.0001,Inf,2.4192896,2.6799266268299347,3.6288344,0.0001,Inf,-273.8358404374556,2023-02-10 03:16:24,Estimated parameters after simple MLE with no GLS (no trend)
74,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8840328734918776,3.6288344,0.0001,Inf,2.4192896,2.9066571109484203,3.6288344,0.0001,Inf,-279.9802088192313,2023-02-10 03:16:36,Estimated parameters after simple MLE with no GLS (no trend)
23,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.106405147153256,3.6288344,0.0001,Inf,2.4192896,2.435296624850769,3.6288344,0.0001,Inf,-259.4475066590399,2023-02-10 03:16:39,Estimated parameters after simple MLE with no GLS (no trend)
36,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0831973966202897,3.6288344,0.0001,Inf,2.4192896,2.6335536697141357,3.6288344,0.0001,Inf,-271.00717640123617,2023-02-10 03:16:39,Estimated parameters after simple MLE with no GLS (no trend)
49,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4237620329051905,3.6288344,0.0001,Inf,2.4192896,2.824389247838735,3.6288344,0.0001,Inf,-275.62338376529465,2023-02-10 03:16:39,Estimated parameters after simple MLE with no GLS (no trend)
10,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.85739803103609,3.6288344,0.0001,Inf,2.4192896,2.7405418758907256,3.6288344,0.0001,Inf,-268.9242989223825,2023-02-10 03:16:40,Estimated parameters after simple MLE with no GLS (no trend)
98,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0638149600243256,3.6288344,0.0001,Inf,2.4192896,2.4797392729312637,3.6288344,0.0001,Inf,-261.0032895216486,2023-02-10 03:16:42,Estimated parameters after simple MLE with no GLS (no trend)
86,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.816185581715847,3.6288344,0.0001,Inf,2.4192896,2.616169432083801,3.6288344,0.0001,Inf,-257.8800156200497,2023-02-10 03:16:47,Estimated parameters after simple MLE with no GLS (no trend)
62,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0152645306380466,3.6288344,0.0001,Inf,2.4192896,2.3056674365916923,3.6288344,0.0001,Inf,-246.86357467468667,2023-02-10 03:16:47,Estimated parameters after simple MLE with no GLS (no trend)
75,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0422683953928633,3.6288344,0.0001,Inf,2.4192896,2.4938524841487526,3.6288344,0.0001,Inf,-261.18100174201317,2023-02-10 03:16:57,Estimated parameters after simple MLE with no GLS (no trend)
24,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9211362610018474,3.6288344,0.0001,Inf,2.4192896,2.464387145867981,3.6288344,0.0001,Inf,-253.78439775278918,2023-02-10 03:16:59,Estimated parameters after simple MLE with no GLS (no trend)
50,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.069848047477964,3.6288344,0.0001,Inf,2.4192896,2.5771509330511377,3.6288344,0.0001,Inf,-267.29764948973997,2023-02-10 03:17:00,Estimated parameters after simple MLE with no GLS (no trend)
37,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9202801152755946,3.6288344,0.0001,Inf,2.4192896,2.352600838274231,3.6288344,0.0001,Inf,-245.52502954465757,2023-02-10 03:17:00,Estimated parameters after simple MLE with no GLS (no trend)
99,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0542640251474698,3.6288344,0.0001,Inf,2.4192896,2.5359210467147797,3.6288344,0.0001,Inf,-264.2737422362615,2023-02-10 03:17:04,Estimated parameters after simple MLE with no GLS (no trend)
11,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,0.7436298041803022,3.6288344,0.0001,Inf,2.4192896,2.129778887678106,3.6288344,0.0001,Inf,-245.4455772672784,2023-02-10 03:17:04,Estimated parameters after simple MLE with no GLS (no trend)
87,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9708957517536403,3.6288344,0.0001,Inf,2.4192896,2.4627499870660605,3.6288344,0.0001,Inf,-256.20519447740315,2023-02-10 03:17:07,Estimated parameters after simple MLE with no GLS (no trend)
63,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.0269021928566358,3.6288344,0.0001,Inf,2.4192896,2.493218119702089,3.6288344,0.0001,Inf,-260.58333563289557,2023-02-10 03:17:07,Estimated parameters after simple MLE with no GLS (no trend)
76,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9566945797805333,3.6288344,0.0001,Inf,2.4192896,2.9111038934092774,3.6288344,0.0001,Inf,-282.5278987466259,2023-02-10 03:17:18,Estimated parameters after simple MLE with no GLS (no trend)
25,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.484368925043637,3.6288344,0.0001,Inf,2.4192896,2.736040660199182,3.6288344,0.0001,Inf,-272.5063301312848,2023-02-10 03:17:20,Estimated parameters after simple MLE with no GLS (no trend)
51,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.076009819999583,3.6288344,0.0001,Inf,2.4192896,2.682727692243679,3.6288344,0.0001,Inf,-273.60495841254885,2023-02-10 03:17:21,Estimated parameters after simple MLE with no GLS (no trend)
38,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.16171442315235,3.6288344,0.0001,Inf,2.4192896,2.611311607225867,3.6288344,0.0001,Inf,-271.69892736502237,2023-02-10 03:17:21,Estimated parameters after simple MLE with no GLS (no trend)
12,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8881933702985223,3.6288344,0.0001,Inf,2.4192896,2.6684558802566793,3.6288344,0.0001,Inf,-265.88497183158864,2023-02-10 03:17:24,Estimated parameters after simple MLE with no GLS (no trend)
100,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.488105719395329,3.6288344,0.0001,Inf,2.4192896,2.4778847373111272,3.6288344,0.0001,Inf,-257.25015257527144,2023-02-10 03:17:24,Estimated parameters after simple MLE with no GLS (no trend)
88,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.864330890292445,3.6288344,0.0001,Inf,2.4192896,2.753250213067694,3.6288344,0.0001,Inf,-270.09396750344723,2023-02-10 03:17:28,Estimated parameters after simple MLE with no GLS (no trend)
64,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9705853990096043,3.6288344,0.0001,Inf,2.4192896,2.275249558729726,3.6288344,0.0001,Inf,-242.36320669657425,2023-02-10 03:17:28,Estimated parameters after simple MLE with no GLS (no trend)
26,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8842472011649747,3.6288344,0.0001,Inf,2.4192896,2.970938166165379,3.6288344,0.0001,Inf,-283.41664853901466,2023-02-10 03:17:35,Estimated parameters after simple MLE with no GLS (no trend)
52,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.638893129008192,3.6288344,0.0001,Inf,2.4192896,2.513343883512053,3.6288344,0.0001,Inf,-262.06657501549444,2023-02-10 03:17:37,Estimated parameters after simple MLE with no GLS (no trend)
39,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.2033174226831456,3.6288344,0.0001,Inf,2.4192896,2.2847618729544883,3.6288344,0.0001,Inf,-251.58140573453386,2023-02-10 03:17:37,Estimated parameters after simple MLE with no GLS (no trend)
13,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.1231881381123783,3.6288344,0.0001,Inf,2.4192896,2.5832256415517163,3.6288344,0.0001,Inf,-269.1417500493922,2023-02-10 03:17:39,Estimated parameters after simple MLE with no GLS (no trend)
53,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.7762901128834505,3.6288344,0.0001,Inf,3.2256861333333333,3.0368496431896252,3.6288344,0.0001,Inf,-282.85814257238115,2023-02-10 03:18:01,Estimated parameters after simple MLE with no GLS (no trend)
77,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.8914298759783224,3.6288344,0.0001,Inf,3.2256861333333333,3.1235792651101955,3.6288344,0.0001,Inf,-291.02583528180634,2023-02-10 03:18:02,Estimated parameters after simple MLE with no GLS (no trend)
1,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.6623550266662046,3.6288344,0.0001,Inf,3.2256861333333333,3.8154480694841104,3.6288344,0.0001,Inf,-311.2747804491064,2023-02-10 03:18:03,Estimated parameters after simple MLE with no GLS (no trend)
27,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4044442987370127,3.6288344,0.0001,Inf,3.2256861333333333,3.0635305172426115,3.6288344,0.0001,Inf,-287.04471253508416,2023-02-10 03:18:03,Estimated parameters after simple MLE with no GLS (no trend)
40,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.4324332864350584,3.6288344,0.0001,Inf,3.2256861333333333,3.1841845505401656,3.6288344,0.0001,Inf,-293.47779131633683,2023-02-10 03:18:03,Estimated parameters after simple MLE with no GLS (no trend)
65,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9110896676643823,3.6288344,0.0001,Inf,3.2256861333333333,3.3144940710140514,3.6288344,0.0001,Inf,-299.3529053067627,2023-02-10 03:18:03,Estimated parameters after simple MLE with no GLS (no trend)
14,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.6472000003809777,3.6288344,0.0001,Inf,3.2256861333333333,3.515052494591729,3.6288344,0.0001,Inf,-301.1685389179214,2023-02-10 03:18:03,Estimated parameters after simple MLE with no GLS (no trend)
89,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.5112969395200957,3.6288344,0.0001,Inf,3.2256861333333333,3.175996695727099,3.6288344,0.0001,Inf,-295.41325350383397,2023-02-10 03:18:03,Estimated parameters after simple MLE with no GLS (no trend)
54,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.48974122261181,3.6288344,0.0001,Inf,3.2256861333333333,3.020963719655243,3.6288344,0.0001,Inf,-287.4629107046446,2023-02-10 03:18:22,Estimated parameters after simple MLE with no GLS (no trend)
2,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.3639714674738213,3.6288344,0.0001,Inf,3.2256861333333333,3.609406386408597,3.6288344,0.0001,Inf,-309.47195518088876,2023-02-10 03:18:23,Estimated parameters after simple MLE with no GLS (no trend)
78,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.5240654451470057,3.6288344,0.0001,Inf,3.2256861333333333,3.536891374342582,3.6288344,0.0001,Inf,-310.6240743894104,2023-02-10 03:18:25,Estimated parameters after simple MLE with no GLS (no trend)
15,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.676250661603932,3.6288344,0.0001,Inf,3.2256861333333333,3.8741089565972784,3.6288344,0.0001,Inf,-313.0690524602684,2023-02-10 03:18:25,Estimated parameters after simple MLE with no GLS (no trend)
90,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.7348083865432398,3.6288344,0.0001,Inf,3.2256861333333333,3.2789568467218353,3.6288344,0.0001,Inf,-293.6927508542328,2023-02-10 03:18:25,Estimated parameters after simple MLE with no GLS (no trend)
28,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.9657883952327255,3.6288344,0.0001,Inf,3.2256861333333333,3.0965052776391615,3.6288344,0.0001,Inf,-291.5568026312895,2023-02-10 03:18:26,Estimated parameters after simple MLE with no GLS (no trend)
41,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,2.6358375355519055,3.6288344,0.0001,Inf,3.2256861333333333,3.2776086322203373,3.6288344,0.0001,Inf,-302.9241912592101,2023-02-10 03:18:26,Estimated parameters after simple MLE with no GLS (no trend)
66,4,60,0.8785,0.8785,0.8785,0.878,0.879,1.6128930666666668,1.783665391625032,3.6288344,0.0001,Inf,3.2256861333333333,3.2521681699957687,3.6288344,0.0001,Inf,-293.92656054864915,2023-02-10 03:18:26,Estimated parameters after simple MLE with no GLS (no trend)
